id,name,url,timestamp,showNote
479,Level Up Tutorials,https://LevelUpTutorials.com,07:43,156
480,Stack Overflow post,https://stackoverflow.com/questions/38394767/are-es6-classes-just-syntactic-sugar-over-prototypal-inheritance,08:43,157
481,Prisma,https://www.prisma.io/,00:38,158
482,Graphcool,https://www.graph.cool/,02:29,158
483,GraphQL,https://graphql.org/,05:25,158
484,Syntax.fm,https://syntax.fm,00:11,159
485,Linode,https://linode.com/syntax,02:13,160
486,LogRocket,https://logrocket.com/syntax,03:02,160
487,OpenSauced,https://opensauced.pizza,00:39,161
488,OpenSauced Beta,https://beta.insights.opensauced.pizza,06:55,161
489,Prismic,https://prismic.io,00:48,162
490,LogRocket,https://logrocket.com,00:56,162
491,FreshBooks,https://www.freshbooks.com,00:56,162
492,Enhance JS,https://enhance.dev/,00:30,163
493,Enhance JS Talk,https://www.youtube.com/watch?v=mTpjpR4v158,04:06,163
494,Arc,https://arc.net,42:11,164
495,Arc on Twitter,https://twitter.com/ArcInternet,42:07,164
496,Eat That Frog,https://www.eatthatfrog.com/,03:13,165
497,Pomodoro technique,https://francescocirillo.com/pages/pomodoro-technique,18:30,165
498,TabNine,https://www.tabnine.com/,21:17,166
499,Kite,https://www.kite.com/,21:22,166
500,CodeWhisperer,https://aws.amazon.com/codewhisperer/,21:43,166
501,Raycast,https://www.raycast.com,00:48,167
502,Spotlight,https://support.apple.com/en-us/HT204014,02:24,167
503,React reconciler,https://reactjs.org/docs/reconciliation.html,18:53,167
504,SQLite,https://www.sqlite.org/index.html,27:36,167
505,Syntax.fm,https://syntax.fm,00:01,168
506,PaymentsHub,https://developer.paymentshub.com/syntax,00:48,168
507,LogRocket,https://logrocket.com/syntax,33:27,168
508,Freshbooks,https://www.freshbooks.com/syntax,45:53,168
509,Prismic,https://prismic.io,01:43,169
510,Sentry Dex,https://sentry.io/events/dex/,03:34,169
511,Hasura,https://hasura.io,10:17,170
512,JSPerf,https://jsperf.com,04:12,171
513,TS Quick Fixes,https://marketplace.visualstudio.com/items?itemName=Gruntfuggly.ts-quick-fix,08:36,171
514,Big Changes Ahead for Deno,https://deno.com/blog/v1.26,00:29,172
515,TLDraw,https://www.tldraw.com,04:56,173
516,Globbs,https://globbs.design,06:54,173
517,Excalidraw,https://excalidraw.com/,08:18,173
518,TLDraw GitHub,https://github.com/tldraw/tldraw,10:12,173
519,Syntax.fm,https://syntax.fm,00:01,174
520,Sanity.io,https://www.sanity.io/,00:11,174
521,LogRocket,https://logrocket.com/,00:11,174
522,MagicBell,https://magicbell.com/,00:11,174
523,Sentry,https://sentry.io/,01:40,175
524,Auth0,https://auth0.com/,02:52,175
525,AppRight,https://appright.io,00:36,176
526,Hasura,https://hasura.io/,00:59,176
527,LightStep,https://lightstep.com/,15:39,176
528,MySQL,https://www.mysql.com/,03:25,176
529,MongoDB,https://www.mongodb.com/,03:34,176
530,Postgres,https://www.postgresql.org/,03:54,176
531,NGRX,https://ngrx.io/,01:33,176
532,Remix,https://remix.run/,31:53,176
533,Ionic,https://ionicframework.com/,29:00,176
534,Angular,https://angular.io/,30:09,176
535,Firebase,https://firebase.google.com/,02:11,176
536,DigitalOcean,https://www.digitalocean.com/,13:18,176
537,Kubernetes,https://kubernetes.io/,26:12,176
538,Docker Swarm,https://docs.docker.com/engine/swarm/,27:17,176
539,Syntax Podcast,https://Syntax.fm,00:01,177
540,Sentry Conference,https://sentry.io/events/dex/,02:45,178
541,Svelte,https://svelte.dev,00:03,179
542,SvelteKit,https://kit.svelte.dev/,27:18,179
543,LightStep,https://lightstep.com/,00:37,180
544,FreshBooks,https://freshbooks.com/,00:37,180
545,LogRocket,https://logrocket.com/,00:37,180
546,Sentry,https://sentry.io/,00:53,181
547,Sanity,https://www.sanity.io/,02:14,181
548,Shopify,https://www.shopify.com/,02:36,181
549,Hydrogen,https://hydrogen.shopify.dev/,00:57,182
550,Shopify,https://www.shopify.com,01:13,182
551,Vercel,https://vercel.com,04:25,182
552,Netlify,https://www.netlify.com,04:25,182
553,Heroku,https://www.heroku.com,04:25,182
554,Gatsby,https://www.gatsbyjs.com/,04:44,182
555,Next.js,https://nextjs.org/,04:44,182
556,Remix,https://remix.run/,05:03,182
557,React,https://reactjs.org/,05:33,182
558,Vue,https://vuejs.org/,05:33,182
559,Svelte,https://svelte.dev/,05:33,182
560,Angular,https://angular.io/,05:33,182
561,Ember,https://emberjs.com/,05:33,182
562,Laravel,https://laravel.com/,15:06,182
563,Vite,https://vitejs.dev/,19:22,182
564,Webpack,https://webpack.js.org/,19:22,182
565,Veet,https://vitejs.dev/,19:22,182
566,Evan Yu,https://github.com/yyx990803,20:03,182
567,Node.js,https://nodejs.org/,20:03,182
568,React Server Components,https://reactjs.org/docs/react-server-components.html,21:43,182
569,npm,https://www.npmjs.com/,23:35,182
570,Next.js,https://nextjs.org/,23:35,182
571,Remix,https://remix.run/,23:35,182
572,React 18,https://reactjs.org/blog/2022/03/29/react-v18.html,22:32,182
573,V8 isolates,https://v8.dev/features/isolates,28:41,182
574,Deno,https://deno.land/,29:01,182
575,Bun,https://bun.sh/,30:42,182
576,Cloudflare Workers,https://workers.cloudflare.com/,30:42,182
577,Winter CG,https://wicg.github.io/admin/charter.html,27:18,182
578,Web interoperability runtimes CG,https://wicg.github.io/admin/charter.html,31:21,182
579,Agalia,https://www.agalia.com/,33:41,182
580,WebKit,https://webkit.org/,33:41,182
581,bite dance,https://www.bytedance.com/,33:41,182
582,TikTok,https://www.tiktok.com/,33:41,182
583,SvelteKit API changes,https://github.com/sveltejs/kit,09:12,183
584,Arc Browser,https://arcbrowser.io/,08:11,184
585,Can I Use,https://caniuse.com,18:04,184
586,Next.js,https://nextjs.org,00:37,185
587,Vercel,https://vercel.com,00:45,185
588,React,https://reactjs.org/,04:09,185
589,Lightstep,https://www.lightstep.com/,13:15,185
590,Date input values,https://twitter.com/wesbos/status/1624320583301242880,04:08,186
591,Web Authentication API,https://developer.mozilla.org/en-US/docs/Web/API/Web_Authentication_API,14:50,186
592,LogRocket,https://logrocket.com/,02:55,187
593,Linode,https://www.linode.com/,04:04,187
594,WPBeginner,https://wpbeginner.com/,02:19,188
595,OptinMonster,https://optinmonster.com/,03:16,188
596,MonsterInsights,https://www.monsterinsights.com/,11:22,188
597,All in One SEO,https://www.seobetter.com/,12:04,188
598,AwesomeMotive YouTube,https://www.youtube.com/@awesomemotive,18:50,188
599,Prismic,https://prismic.io/,00:21,189
600,Sentry,https://sentry.io/,00:21,189
601,FreshBooks,https://www.freshbooks.com/,00:21,189
602,Gatsby,https://www.gatsbyjs.com/,02:57,189
603,Bun,https://bun.sh,00:27,190
604,FreshBooks,https://freshbooks.com/syntax,01:13,190
605,LightStep,https://lightstep.com/syntax,02:08,190
606,Neo4j,https://neo4j.com/,05:05,191
607,GraphAcademy,https://neo4j.com/graphacademy/,02:12,191
608,Wikipedia naming conventions,https://en.wikipedia.org/wiki/Naming_convention_(programming),13:55,192
609,30 Seconds of Interviews,https://30secondsofinterviews.org,00:49,193
610,Sentry,https://sentry.io/,03:04,193
611,LightStep,https://lightstep.com/syntax,02:48,193
612,AWS CDK,https://aws.amazon.com/cdk/,23:53,194
613,CDK workshop,https://cdkworkshop.com,23:43,194
614,PPPoE,https://en.wikipedia.org/wiki/Point-to-Point_Protocol_over_Ethernet,02:26,195
615,Home Assistant,https://www.home-assistant.io/,04:51,195
616,Mushroom Theme,https://github.com/piitaya/lovelace-mushroom,05:40,195
617,d3-interpolate,https://github.com/d3/d3-interpolate,10:34,196
618,"Emily Shea's video",https://www.youtube.com/watch?v=GyZtYzFq4WY,03:20,197
619,Talon Voice,https://talonvoice.com/,06:01,197
620,Syntax.fm Podcast,https://syntax.fm,00:01,198
621,CFP Weekly,https://www.cfpweekly.com/,16:32,198
622,Color for the Color Challenged,https://www.cambridgeincolour.com/tutorials/color-perception.htm,10:38,199
623,Better Color Tools,https://better-color-tools.pages.dev/,20:32,199
624,Taming the Meta Language,https://overreacted.io/the-elements-of-ui-engineering/,07:31,200
625,The Pragmatic Engineer,https://blog.pragmaticengineer.com/,20:05,200
626,Syntax Podcast,https://syntax.fm,00:01,201
627,Page Transitions API explainer,https://github.com/WICG/page-transitions,00:15,202
628,Chrome flags,chrome://flags/#document-transition,17:28,202
629,Homebridge,https://homebridge.io/,11:31,204
630,Demo of viewport units,https://www.bram.us/2020/07/28/experimenting-with-new-viewport-units/,06:09,205
631,API for keyboard info,https://wicg.github.io/keyboard-map/,13:50,205
632,Netlify,https://netlify.com,00:37:39,206
633,PlanetScale,https://planetscale.com,00:35:23,206
634,S-Town,https://stownpodcast.org/,00:52:23,206
635,Sentry,https://sentry.io,00:50,207
636,Sanity,https://www.sanity.io,00:50,207
637,.tech Domains,https://get.tech/,00:50,207
638,Magic Bell,https://www.magicbell.com/,01:21,208
639,LogRocket,https://logrocket.com/,02:37,208
640,Webflow,https://webflow.com,05:48,209
641,Airtable,https://airtable.com,16:54,209
642,Zapier,https://zapier.com,18:04,209
643,Make,https://make.com,19:01,209
644,Bubble,https://bubble.io,18:11,209
645,Makerpad,https://www.makerpad.co/,24:50,209
646,SeedProd,https://seedprod.com/,25:32,209
647,Strapi,https://strapi.io/,40:16,209
648,Century,https://sentry.io,00:36,210
649,FreshBooks,https://www.freshbooks.com,39:07,210
650,PaymentsHub,https://developer.paymentshub.com/syntax,25:04,210
651,Sentry,https://sentry.io/,09:08,210
652,Syntax.fm,https://syntax.fm/,00:00,210
653,Linode,https://linode.com/syntax,00:59,211
654,Sentry,https://sentry.io/,02:08,211
655,"Anselm's Website",https://anselm-hannemann.com/,22:05,212
656,"Anselm's Instagram",https://www.instagram.com/schaufel_und_gabel/,59:22,212
657,Riverside,https://riverside.fm/,00:35,213
658,GitHub,https://github.com,12:10,213
659,Tower,https://www.git-tower.com/,12:36,213
660,Kraken,https://www.gitkraken.com/,12:36,213
661,Espanso,https://espanso.org/,56:39,213
662,FreshBooks,https://www.freshbooks.com/,55:31,213
663,Level Up Tutorials,https://leveluptutorials.com/,01:00:46,213
664,Wes Bos Courses,https://wesbos.com/courses,01:01:29,213
665,Cache Control Header Docs,https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Cache-Control,,214
666,RedwoodJS,https://redwoodjs.com,01:33,215
667,Where Good Ideas Come From,https://www.amazon.com/Where-Good-Ideas-Come-Innovation/dp/1594485380,21:29,215
668,RedwoodJS Startup Fund,https://www.redwoodjs.com/startups,37:35,215
669,esbuild,https://esbuild.github.io/,05:48,216
670,SWC,https://swc.rs/,05:51,216
671,Vite,https://vitejs.dev/,29:09,216
672,Parcel,https://parceljs.org/,29:21,216
673,Bun,https://bun.sh/,32:13,216
674,Deno,https://deno.land/,15:48,216
675,esno,https://github.com/antfu/esno,16:55,216
676,tsnode,https://github.com/TypeStrong/ts-node,22:07,216
677,Sentry,https://sentry.io,06:21,217
678,Sanity.io,https://www.sanity.io/,05:40,217
679,Structured Content Conference,https://structuredcontent.com/,05:40,217
680,Fully Jarvis Standing Desk,https://www.fully.com/standing-desks/jarvis.html,14:54,217
681,Turborepo,https://turborepo.org,56:09,218
682,Vercel,https://vercel.com,56:09,218
683,Soma,https://www.soma.com,56:37,218
684,Prismic,https://prismic.io,17:45,219
685,LogRocket,https://logrocket.com,30:50,219
686,Auth0,https://auth0.com,47:27,219
687,wintercg.org,https://wintercg.org,20:42,220
688,NX,https://nx.dev,00:00,221
689,Basil,https://bazel.build/,06:22,221
690,HHKB keyboard,https://hhkeyboard.us/,54:13,221
691,MDN Web Docs,https://developer.mozilla.org/en-US/,00:00,222
692,JavaScript30,https://javascript30.com/,06:56,222
693,Level Up Tutorials,https://www.leveluptutorials.com/,07:56,222
694,Motion One,https://motion.dev/,24:45,222
695,Sentry,https://sentry.io/,02:20,223
696,PaymentsHub,https://www.paymentshub.com/,04:00,223
697,Syntax.fm,https://syntax.fm,00:02,224
698,Linode,http://linode.com/syntax,00:37,224
699,LogRocket,https://logrocket.com/syntax/,00:37,224
700,Freshbooks,https://freshbooks.com/syntax,00:37,224
701,Linode,https://linode.com/syntax,01:26,225
702,Sentry,https://sentry.io/,02:09,225
703,WeakMap MDN,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/WeakMap,05:08,226
704,StackOverflow,https://stackoverflow.com/,18:41,226
705,Prismic,https://prismic.io,01:04,227
706,LogRocket,https://logrocket.com,02:26,227
707,"5280's Best Coffee Shops in Denver",https://www.5280.com/2019/10/the-best-coffee-shops-in-denver/,11:04,228
708,React Icons,https://react-icons.github.io/react-icons/,21:27,228
709,Svelte Cubed,https://svelte-cubed.vercel.app/,02:46,229
710,Three.js,https://threejs.org/,05:15,229
711,Hyundai Ioniq 5,https://www.hyundaiusa.com/us/en/vehicles/ioniq-5,00:59,230
712,Doug DeMuro Ioniq 5 video,https://www.youtube.com/user/ddemuro,02:54,230
713,Century,https://sentry.io/,02:33,231
714,Magic Bell,https://www.magicbell.com/,03:36,231
715,Reactathon Conference,https://www.reactathon.com,15:50,232
716,Level Up Links Newsletter,https://www.leveluptutorials.com/pro,24:35,232
717,Blog Post,https://devblogs.microsoft.com/typescript/types-for-javascript/,02:04,233
718,Proposal Repo,https://github.com/microsoft/TypeScript-TC39-Proposals,05:13,233
719,bald.design,https://bald.design,04:13,234
720,huangande.dev,https://huangande.dev,08:11,234
721,Kenny Thai,https://kennythai.com,09:19,234
722,abgn.me,https://abgn.me,11:17,234
723,bradleyshellnut.com,https://bradleyshellnut.com,14:53,234
724,hunterjennings.dev,https://hunterjennings.dev,18:01,234
725,matthewfarlim.com,https://matthewfarlim.com,21:13,234
726,Vitest,https://vitest.dev,00:27,235
727,Sentry,https://sentry.io/,02:39,235
728,Magicbell,https://magicbell.com/,03:53,235
729,State of JS,https://stateofjs.com/,05:02,235
730,Vite,https://vitejs.dev/,05:16,235
731,Jest,https://jestjs.io/,05:25,235
732,Testing Library,https://testing-library.com/,12:58,235
733,C8,https://github.com/bcoe/c8,10:45,235
734,TinyPool,https://github.com/vitejs/tinypool,10:16,235
735,Tiny Spy,https://github.com/Aslemammad/tinyspy,10:45,235
736,Syntax.fm,https://syntax.fm,00:02,236
737,.tech Domain Game,https://get.tech/syntax,01:51,236
738,Render,https://render.com,03:32,237
739,Cloudflare,https://www.cloudflare.com/,04:28,237
740,"Let's Encrypt",https://letsencrypt.org/,05:43,237
741,sanity.io,https://www.sanity.io/,38:35,238
742,Haul - Sanity Shopify Starter,https://www.sanity.io/create?template=sanity-io%2Fsanity-template-nextjs-ecommerce,39:17,238
743,Syntax.fm,https://Syntax.fm,00:24,239
744,LogRocket,https://logrocket.com/syntax,01:28,239
745,Retool,https://retool.com/syntax,02:27,239
746,State of JS,https://2022.stateofjs.com/en-US/,00:11,240
747,Touri,https://tauri.studio/,10:11,240
748,Sentry,https://sentry.io/,18:38,240
749,Sanity,https://www.sanity.io/,27:11,240
750,FreshBooks,https://www.freshbooks.com/,53:05,240
751,Level Up Tutorials,https://www.leveluptutorials.com/,57:28,240
752,Zig Pak,https://www.zigpak.com/,05:24,241
753,Stallion Express,https://www.stallionexpress.com/,20:38,241
754,State of JS Survey,https://stateofjs.com,00:11,242
755,MDN Web Docs - Optional chaining,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/Optional_chaining,10:23,242
756,MDN Web Docs - Nullish coalescing,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/Nullish_coalescing_operator,10:23,242
757,Motion Design,https://motion.dev/,15:29,242
758,MDN Web Docs - Intl,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Intl,16:43,242
759,MDN Web Docs - Page Visibility API,https://developer.mozilla.org/en-US/docs/Web/API/Page_Visibility_API,19:01,242
760,MDN Web Docs - Broadcast Channel API,https://developer.mozilla.org/en-US/docs/Web/API/Broadcast_Channel_API,19:10,242
761,MDN Web Docs - Web Share API,https://developer.mozilla.org/en-US/docs/Web/API/Web_Share_API,20:53,242
762,Vite,https://vitejs.dev/,43:14,242
763,Rome,https://rome.tools/,44:30,242
764,Sentry,https://sentry.io,02:59,243
765,Prismic,https://prismic.io/,01:32,243
766,AWS X-Ray,https://aws.amazon.com/xray/,12:50,244
767,ClickHouse,https://clickhouse.com/,28:32,244
768,Calypso,https://github.com/Automattic/wp-calypso,37:51,244
769,Magic Bell,https://magicbell.com,01:27,245
770,Sentry,https://sentry.io,02:50,245
771,SvelteKit,https://kit.svelte.dev/,33:15,246
772,Remix,https://remix.run/,33:44,246
773,Sanity and Remix,https://www.sanity.io/blog/build-remix-website-with-sanity-studio-live-preview,37:04,246
774,Svelte RFCs,https://github.com/sveltejs/rfcs,06:44,247
775,React RFCs,https://github.com/reactjs/rfcs,06:44,247
776,Vue RFCs,https://github.com/vuejs/rfcs,06:44,247
777,Josh Wardle,https://www.powerlanguage.co.uk/,00:48,248
778,Syntax FM,https://syntax.fm/,00:11,248
779,Wordle,https://www.powerlanguage.co.uk/wordle/,00:21,248
780,New York Times,https://www.nytimes.com/,05:15,248
781,Hashnode,https://hashnode.com/,01:09,249
782,Linode,https://linode.com/syntax,03:00,249
783,Works With Workers,https://workers.cloudflare.com/works-with/,22:55,249
784,Syntax.fm,https://syntax.fm,00:04,250
785,Linode,https://linode.com/syntax,00:19,250
786,Sanity,https://www.sanity.io/,03:19,251
787,Sentry,https://sentry.io/,02:01,251
788,Turborepo,https://turborepo.org/,30:21,252
789,NX,https://nx.dev/,39:38,252
790,Lerna,https://lerna.js.org/,47:17,252
791,Rush.js,https://rushjs.io/,48:15,252
792,LogRocket,https://logrocket.com/syntax/,00:48,253
793,Magic Bell,https://magicbell.com/,01:19,253
794,Level Up Tutorials,https://www.leveluptutorials.com/,05:33,254
795,Level Up Tutorials Discord,https://discord.gg/leveluptutorials,06:38,254
796,Syntax Highlight,https://syntax.fm/show/317/syntax-highlight-portfolio-reviews-for-developers,05:51,254
797,Emailing Busy People,https://syntax.fm/show/117/how-to-email-busy-people,11:52,254
798,Stripe,https://stripe.com/,20:04,254
799,Subatomic CSS,https://github.com/davidkpiano/subatomic,20:15,254
800,Stylent,https://stylent.dev/,35:05,254
801,Linode,https://linode.com/syntax,33:37,254
802,Freshbooks,https://freshbooks.com/syntax,42:07,254
803,Level Up Tutorials Pro,https://www.leveluptutorials.com/pro,49:54,254
804,Wes Bos Courses,https://wesbos.com/courses,50:32,254
805,Level Up Tutorials,https://leveluptutorials.com,07:15,255
806,Svelte,https://svelte.dev,24:12,255
807,Syntax.fm,https://syntax.fm,00:02,256
808,Prismic,https://prismic.io,00:57,256
809,Slice Machine,https://slicemachine.dev,18:44,256
810,LogRocket,https://logrocket.com,33:52,256
811,Retool,https://retool.com,53:05,256
812,Remix Docs,https://remix.run/docs,01:08,257
813,Open UI,https://open-ui.org,10:58,258
814,Starship,https://starship.rs/,26:53,258
815,Level Up Tutorials,https://www.leveluptutorials.com/,27:04,258
816,Wes Bos Courses,https://wesbos.com/courses,28:01,258
817,Wise,https://wise.com/,57:07,258
818,Paul Irish random color,https://www.paulirish.com/2009/random-hex-color-code-snippets/,06:15,259
819,Wes Bos dump,https://github.com/wesbos/dump,16:07,259
820,Syntax.fm,https://syntax.fm,00:42,260
821,Sentry,https://sentry.io/,00:52,260
822,Mux,https://mux.com,00:52,260
823,Syntax.fm,https://syntax.fm,00:01,261
824,Sanity,https://www.sanity.io/,03:27,261
825,LogRocket,https://logrocket.com/,04:34,261
826,Gitpod,https://www.gitpod.io/,00:27,262
827,NFT Bay,https://nftbay.org/,07:14,262
828,No Yammer,https://noyammer.com/,12:10,262
829,Helinox,https://www.helinox.com/,54:06,262
830,Zombo,https://zombo.com/,55:18,262
831,West Boss Courses,https://westbosst.com/courses,58:50,262
832,Level Up Tutorials,https://leveluptutorials.com/,58:58,262
833,Gitpod Community,https://www.gitpod.io/chat/,59:51,262
834,Gitpod Workshops,https://www.gitpod.io/blog/gitpod-workshops/,01:00:33,262
835,Syntax.fm,https://syntax.fm,00:03,263
836,Prismic,https://prismic.io/syntax,02:22,263
837,Sentry,https://sentry.io/,02:44,263
838,Lighthouse,https://github.com/GoogleChrome/lighthouse,02:22,264
839,Figma + Rust Blog Post,https://www.figma.com/blog/how-figmas-multiplayer-technology-works/,15:34,264
840,Conventional Commits,https://www.conventionalcommits.org/en/v1.0.0/,43:06,264
841,React Hooks in Svelte,https://github.com/beyonk-adventures/svelte-reactive-store-hooks,14:31,265
842,Node-RED,https://nodered.org,27:05,266
843,Daily.dev,https://daily.dev,58:12,266
844,Spotless App,https://spotlessapp.com/,58:51,266
845,MDN web docs on meta tags,https://developer.mozilla.org/en-US/docs/Web/HTML/Element/meta,00:29,267
846,"That's a Nice Touch TikTok",https://www.tiktok.com/@thatsanicetouch,13:58,267
847,Syntax Podcast,https://syntax.fm,00:02,268
848,Freshbooks,https://freshbooks.com/,00:45,268
849,Sentry,https://sentry.io/,00:45,268
850,Linode,https://www.linode.com/,00:45,268
851,Stripe,https://stripe.com/,39:30,268
852,Syntax.fm,https://syntax.fm,00:27,269
853,LogRocket,https://logrocket.com/,02:44,269
854,FreshBooks,https://freshbooks.com/,03:25,269
855,Forehead,https://apps.apple.com/us/app/forehead/id1648551921,52:14,270
856,Exynos Charger,https://www.kickstarter.com/projects/2091139540/exynos-the-240w-6port-charger,53:02,270
857,Sentry,https://sentry.io/,02:34,271
858,Sanity CMS,https://www.sanity.io/,02:45,271
859,Stranger in a Strangeland,https://en.wikipedia.org/wiki/Stranger_in_a_Strange_Land,21:08,272
860,Chamberlain Smart Garage Control,https://www.chamberlain.com/smart-garage-control/p/MYQ-G0401-SP,54:23,272
861,Next.js,https://nextjs.org,00:03,273
862,Sanity,https://www.sanity.io/,01:19,273
863,LogRocket,https://logrocket.com/,01:38,273
864,StackBlitz,https://stackblitz.com,00:33,274
865,Fugu API Tracker,https://fugue.status.im/,10:04,274
866,Astro,https://astro.build,53:17,274
867,Astro,https://astro.build,00:33,275
868,Syntax.fm,https://syntax.fm,00:37,275
869,Linode,https://linode.com/syntax,02:50,275
870,Syntax podcast,https://Syntax.fm,00:01,276
871,What is PNPM video,https://www.youtube.com/watch?v=6iZiqQZBQJY,04:40,277
872,LogRocket,https://logrocket.com/signup/,04:08,277
873,Paige Niedringhaus monorepo post,https://www.paigeniedringhaus.com/blog/monorepos-with-lerna-and-yarn-workspaces/,16:33,277
874,LogRocket,https://logrocket.com/,18:09,278
875,Mux,https://mux.com/,38:24,278
876,Linode,https://www.linode.com/,30:22,278
877,Syntax.fm Podcast,https://syntax.fm,00:00,279
878,Sentry,http://sentry.io/,01:34,279
879,Linode,http://linode.com/,02:23,279
880,Prismic,https://prismic.io/,00:34,280
881,Sentry,https://sentry.io/,00:34,280
882,Cloudinary,https://cloudinary.com/,00:34,280
883,MongoDB Atlas,https://www.mongodb.com/atlas,12:27,280
884,SvelteKit,https://kit.svelte.dev/,42:39,280
885,Gatsby,https://www.gatsbyjs.com/,41:55,280
886,Next.js,https://nextjs.org/,41:55,280
887,JUST,https://github.com/angus-c/just,03:43,281
888,FreshBooks,https://freshbooks.com/syntax,09:04,282
889,LogRocket,https://logrocket.com/syntax,19:45,282
890,Cloudinary,https://cloudinary.com,34:03,282
891,Sentry,https://sentry.io,01:33,283
892,Sanity CMS,https://www.sanity.io/,02:34,283
893,Cloudinary,https://cloudinary.com/,07:00,284
894,Auth0,https://auth0.com/,19:15,284
895,Sentry,https://sentry.io/,33:48,284
896,Laravel,https://laravel.com/,13:12,285
897,Syntax,https://syntax.fm,00:01,286
898,.tech Domains,https://get.tech/syntax,00:51,286
899,LogRocket,https://logrocket.com/syntax,34:24,286
900,Mux,https://mux.com/syntax,47:16,286
901,Lucy Language,https://lucylang.org,03:36,287
902,MD Specs,https://md.specs.zone/,06:33,287
903,Fig,https://fig.io/,13:29,287
904,Warp,https://www.warp.dev/,16:17,287
905,Raycast,https://www.raycast.com/,19:49,287
906,Obsidian,https://obsidian.md/,24:00,287
907,Descript,https://www.descript.com/,27:00,287
908,Level Up Tutorials,https://www.leveluptutorials.com/,00:47,288
909,Prismic,https://prismic.io/,00:54,288
910,Sentry,https://sentry.io/,01:09,288
911,Cloudinary,https://cloudinary.com/,01:13,288
912,SvelteKit,https://kit.svelte.dev/,02:15,288
913,Sean Sicks blog post,https://seansm.dev/posts/2022-10-14-svelte-feedback/,03:52,288
914,Vime,https://vimejs.com/,10:36,288
915,Prismic,https://prismic.io/,13:52,288
916,Render,https://render.com/,34:23,288
917,Vercel,https://vercel.com/,35:30,288
918,Cloudflare,https://www.cloudflare.com/,35:30,288
919,Pancake,https://pancake-charts.surge.sh/,36:36,288
920,Svelte REPL,https://svelte.dev/repl,43:33,288
921,Svelte Motion,https://sveltemotion.com/,40:46,288
922,Snell,https://snell.be/,50:25,288
923,Level Up Tutorials,https://www.leveluptutorials.com/,55:00,288
924,Level Up Tutorials,https://www.leveluptutorials.com/pro,54:57,288
925,Linode,https://www.linode.com/syntax,02:23,289
926,LogRocket,https://logrocket.com/syntax,03:30,289
927,ngrok,https://ngrok.com,14:18,289
928,Stripe Webhooks,https://stripe.com/webhooks,17:51,289
929,Insomnia,https://insomnia.rest/,16:58,289
930,Webhook.site,https://webhook.site/,19:40,289
931,Sanity,https://www.sanity.io/,11:58,290
932,LogRocket,https://logrocket.com/,20:57,290
933,Auth0,https://auth0.com/,28:18,290
934,Ultraloq,https://ultraloq.com/,32:40,290
935,Starlink,https://www.starlink.com/,08:29,291
936,Unifi,https://unifi-network.ui.com/,16:48,291
937,Is Houdini Ready Yet,https://ishoudinireadyyet.com,05:59,292
938,Linode,https://linode.com/syntax,46:46,292
939,Auth0,https://auth0.com/syntax,27:47,292
940,Sentry,https://sentry.io/syntax,15:47,292
941,Frontity,https://frontity.org/,42:08,292
942,Century,https://sentry.io,02:23,293
943,Netlify,https://www.netlify.com/,04:23,293
944,Builder.io,https://www.builder.io/,20:02,293
945,SvelteKit,https://kit.svelte.dev/,29:25,293
946,Turborepo,https://turborepo.org/,38:34,293
947,Sentry,https://sentry.io,41:20,293
948,SvelteKit,https://kit.svelte.dev/,05:11,294
949,Mux,https://mux.com/,06:46,294
950,FlexSearch,https://github.com/nextapps-de/flexsearch,07:29,294
951,Deepgram,https://www.deepgram.com/,21:31,294
952,OpenAI,https://openai.com/,21:31,294
953,Anthropic,https://www.anthropic.com/,21:31,294
954,Prisma,https://www.prisma.io/,19:00,294
955,Vercel,https://vercel.com/,24:37,294
956,Fly.io,https://fly.io/,24:37,294
957,PlanetScale,https://planetscale.com/,27:35,294
958,Syntax.fm,https://syntax.fm,00:01,295
959,Sentry,https://sentry.io/,00:11,295
960,Mojo,https://mojo.ai,54:23,297
961,Modular,https://modular.ai,54:23,297
962,"Brad Frost's website",https://bradfrost.com,01:42,298
963,Atomic Design book,https://atomicdesign.bradfrost.com/,03:51,298
964,Material Design,https://material.io,09:55,298
965,Shopify Polaris,https://polaris.shopify.com/,09:55,298
966,Carbon Design System,https://www.carbondesignsystem.com/,09:55,298
967,Anthropic,https://www.anthropic.com/,09:34,299
968,Claude,https://www.anthropic.com/,09:36,299
969,Cloudflare,https://www.cloudflare.com/,18:48,299
970,Syntax podcast,https://syntax.fm/,00:00,300
971,Sentry,https://sentry.io/,02:02,300
972,960 Grid System,https://960.gs/,23:33,300
973,State of CSS 2023,https://stateofcss.com,00:11,301
974,Tailwind CSS,https://tailwindcss.com/,01:43,301
975,Bootstrap,https://getbootstrap.com/,04:08,301
976,Lightning CSS,https://github.com/pigment/lightning,21:45,301
977,Project Wallace,https://www.projectwallace.com/,23:25,301
978,Atomizer,https://acss.io/,24:49,301
979,Open Props,https://open-props.style/,26:27,301
980,Shoelace,https://shoelace.style/,28:09,301
